"id","element_id","element_type","relation_id","to_id","to_type"
"4460","3361","Book","2","2718","Book"
"4461","17047","Book","1","3420","Book"
"4462","3420","Book","2","17047","Book"
"4463","17066","Book","1","3420","Book"
"4464","3420","Book","2","17066","Book"
"4465","17088","Book","1","3420","Book"
"4466","3420","Book","2","17088","Book"
"4467","17136","Book","1","3420","Book"
"4468","3420","Book","2","17136","Book"
"4469","17208","Book","1","3420","Book"
"4470","3420","Book","2","17208","Book"
"4471","17900","Book","1","3420","Book"
"4472","3420","Book","2","17900","Book"
"4473","17929","Book","1","3420","Book"
"4474","3420","Book","2","17929","Book"
"4475","17930","Book","1","3420","Book"
"4476","3420","Book","2","17930","Book"
"4477","17931","Book","1","3420","Book"
"4478","3420","Book","2","17931","Book"
"4479","17932","Book","1","3420","Book"
"4480","3420","Book","2","17932","Book"
"4481","17933","Book","1","3420","Book"
"4482","3420","Book","2","17933","Book"
"4483","17941","Book","1","3420","Book"
"4484","3420","Book","2","17941","Book"
"4485","17943","Book","1","3420","Book"
"4486","3420","Book","2","17943","Book"
"4487","17944","Book","1","3420","Book"
"4488","3420","Book","2","17944","Book"
"4489","17946","Book","1","3420","Book"
"4490","3420","Book","2","17946","Book"
"4491","18826","Book","1","3420","Book"
"4492","3420","Book","2","18826","Book"
"4493","18982","Book","1","3420","Book"
"4494","3420","Book","2","18982","Book"
"4495","19049","Book","1","3420","Book"
"4496","3420","Book","2","19049","Book"
"4497","2718","Book","1","3420","Book"
"4498","3420","Book","2","2718","Book"
"4499","17066","Book","1","17047","Book"
"4500","17047","Book","2","17066","Book"
"4501","17088","Book","1","17047","Book"
"4502","17047","Book","2","17088","Book"
"4503","17136","Book","1","17047","Book"
"4504","17047","Book","2","17136","Book"
"4505","17208","Book","1","17047","Book"
"4506","17047","Book","2","17208","Book"
"4507","17900","Book","1","17047","Book"
"4508","17047","Book","2","17900","Book"
"4509","17929","Book","1","17047","Book"
"4510","17047","Book","2","17929","Book"
"4511","17930","Book","1","17047","Book"
"4512","17047","Book","2","17930","Book"
"4513","17931","Book","1","17047","Book"
"4514","17047","Book","2","17931","Book"
"4515","17932","Book","1","17047","Book"
"4516","17047","Book","2","17932","Book"
"4517","17933","Book","1","17047","Book"
"4518","17047","Book","2","17933","Book"
"4519","17941","Book","1","17047","Book"
"4520","17047","Book","2","17941","Book"
"4521","17943","Book","1","17047","Book"
"4522","17047","Book","2","17943","Book"
"4523","17944","Book","1","17047","Book"
"4524","17047","Book","2","17944","Book"
"4525","17946","Book","1","17047","Book"
"4526","17047","Book","2","17946","Book"
"4527","18826","Book","1","17047","Book"
"4528","17047","Book","2","18826","Book"
"4529","18982","Book","1","17047","Book"
"4530","17047","Book","2","18982","Book"
"4531","19049","Book","1","17047","Book"
"4532","17047","Book","2","19049","Book"
"4533","2718","Book","1","17047","Book"
"4534","17047","Book","2","2718","Book"
"4535","17088","Book","1","17066","Book"
"4536","17066","Book","2","17088","Book"
"4537","17136","Book","1","17066","Book"
"4538","17066","Book","2","17136","Book"
"4539","17208","Book","1","17066","Book"
"4540","17066","Book","2","17208","Book"
"4541","17900","Book","1","17066","Book"
"4542","17066","Book","2","17900","Book"
"4543","17929","Book","1","17066","Book"
"4544","17066","Book","2","17929","Book"
"4545","17930","Book","1","17066","Book"
"4546","17066","Book","2","17930","Book"
"4547","17931","Book","1","17066","Book"
"4548","17066","Book","2","17931","Book"
"4549","17932","Book","1","17066","Book"
"4550","17066","Book","2","17932","Book"
"4551","17933","Book","1","17066","Book"
"4552","17066","Book","2","17933","Book"
"4553","17941","Book","1","17066","Book"
"4554","17066","Book","2","17941","Book"
"4555","17943","Book","1","17066","Book"
"4556","17066","Book","2","17943","Book"
"4557","17944","Book","1","17066","Book"
"4558","17066","Book","2","17944","Book"
"4559","17946","Book","1","17066","Book"
"4560","17066","Book","2","17946","Book"
"4561","18826","Book","1","17066","Book"
"4562","17066","Book","2","18826","Book"
"4563","18982","Book","1","17066","Book"
"4564","17066","Book","2","18982","Book"
"4565","19049","Book","1","17066","Book"
"4566","17066","Book","2","19049","Book"
"4567","2718","Book","1","17066","Book"
"4568","17066","Book","2","2718","Book"
"4569","17136","Book","1","17088","Book"
"4570","17088","Book","2","17136","Book"
"4571","17208","Book","1","17088","Book"
"4572","17088","Book","2","17208","Book"
"4573","17900","Book","1","17088","Book"
"4574","17088","Book","2","17900","Book"
"4575","17929","Book","1","17088","Book"
"4576","17088","Book","2","17929","Book"
"4577","17930","Book","1","17088","Book"
"4578","17088","Book","2","17930","Book"
"4579","17931","Book","1","17088","Book"
"4580","17088","Book","2","17931","Book"
"4581","17932","Book","1","17088","Book"
"4582","17088","Book","2","17932","Book"
"4583","17933","Book","1","17088","Book"
"4584","17088","Book","2","17933","Book"
"4585","17941","Book","1","17088","Book"
"4586","17088","Book","2","17941","Book"
"4587","17943","Book","1","17088","Book"
"4588","17088","Book","2","17943","Book"
"4589","17944","Book","1","17088","Book"
"4590","17088","Book","2","17944","Book"
"4591","17946","Book","1","17088","Book"
"4592","17088","Book","2","17946","Book"
"4593","18826","Book","1","17088","Book"
"4594","17088","Book","2","18826","Book"
"4595","18982","Book","1","17088","Book"
"4596","17088","Book","2","18982","Book"
"4597","19049","Book","1","17088","Book"
"4598","17088","Book","2","19049","Book"
"4599","2718","Book","1","17088","Book"
"4600","17088","Book","2","2718","Book"
"4601","17208","Book","1","17136","Book"
"4602","17136","Book","2","17208","Book"
"4603","17900","Book","1","17136","Book"
"4604","17136","Book","2","17900","Book"
"4605","17929","Book","1","17136","Book"
"4606","17136","Book","2","17929","Book"
"4607","17930","Book","1","17136","Book"
"4608","17136","Book","2","17930","Book"
"4609","17931","Book","1","17136","Book"
"4610","17136","Book","2","17931","Book"
"4611","17932","Book","1","17136","Book"
"4612","17136","Book","2","17932","Book"
"4613","17933","Book","1","17136","Book"
"4614","17136","Book","2","17933","Book"
"4615","17941","Book","1","17136","Book"
"4616","17136","Book","2","17941","Book"
"4617","17943","Book","1","17136","Book"
"4618","17136","Book","2","17943","Book"
"4619","17944","Book","1","17136","Book"
"4620","17136","Book","2","17944","Book"
"4621","17946","Book","1","17136","Book"
"4622","17136","Book","2","17946","Book"
"4623","18826","Book","1","17136","Book"
"4624","17136","Book","2","18826","Book"
"4625","18982","Book","1","17136","Book"
"4626","17136","Book","2","18982","Book"
"4627","19049","Book","1","17136","Book"
"4628","17136","Book","2","19049","Book"
"4629","2718","Book","1","17136","Book"
"4630","17136","Book","2","2718","Book"
"4631","17900","Book","1","17208","Book"
"4632","17208","Book","2","17900","Book"
"4633","17929","Book","1","17208","Book"
"4634","17208","Book","2","17929","Book"
"4635","17930","Book","1","17208","Book"
"4636","17208","Book","2","17930","Book"
"4637","17931","Book","1","17208","Book"
"4638","17208","Book","2","17931","Book"
"4639","17932","Book","1","17208","Book"
"4640","17208","Book","2","17932","Book"
"4641","17933","Book","1","17208","Book"
"4642","17208","Book","2","17933","Book"
"4643","17941","Book","1","17208","Book"
"4644","17208","Book","2","17941","Book"
"4645","17943","Book","1","17208","Book"
"4646","17208","Book","2","17943","Book"
"4647","17944","Book","1","17208","Book"
"4648","17208","Book","2","17944","Book"
"4649","17946","Book","1","17208","Book"
"4650","17208","Book","2","17946","Book"
"4651","18826","Book","1","17208","Book"
"4652","17208","Book","2","18826","Book"
"4653","18982","Book","1","17208","Book"
"4654","17208","Book","2","18982","Book"
"4655","19049","Book","1","17208","Book"
"4656","17208","Book","2","19049","Book"
"4657","2718","Book","1","17208","Book"
"4658","17208","Book","2","2718","Book"
"4659","17929","Book","1","17900","Book"
"4660","17900","Book","2","17929","Book"
"4661","17930","Book","1","17900","Book"
"4662","17900","Book","2","17930","Book"
"4663","17931","Book","1","17900","Book"
"4664","17900","Book","2","17931","Book"
"4665","17932","Book","1","17900","Book"
"4666","17900","Book","2","17932","Book"
"4667","17933","Book","1","17900","Book"
"4668","17900","Book","2","17933","Book"
"4669","17941","Book","1","17900","Book"
"4670","17900","Book","2","17941","Book"
"4671","17943","Book","1","17900","Book"
"4672","17900","Book","2","17943","Book"
"4673","17944","Book","1","17900","Book"
"4674","17900","Book","2","17944","Book"
"4675","17946","Book","1","17900","Book"
"4676","17900","Book","2","17946","Book"
"4677","18826","Book","1","17900","Book"
"4678","17900","Book","2","18826","Book"
"4679","18982","Book","1","17900","Book"
"4680","17900","Book","2","18982","Book"
"4681","19049","Book","1","17900","Book"
"4682","17900","Book","2","19049","Book"
"4683","2718","Book","1","17900","Book"
"4684","17900","Book","2","2718","Book"
"4685","17930","Book","1","17929","Book"
"4686","17929","Book","2","17930","Book"
"4687","17931","Book","1","17929","Book"
"4688","17929","Book","2","17931","Book"
"4689","17932","Book","1","17929","Book"
"4690","17929","Book","2","17932","Book"
"4691","17933","Book","1","17929","Book"
"4692","17929","Book","2","17933","Book"
"4693","17941","Book","1","17929","Book"
"4694","17929","Book","2","17941","Book"
"4695","17943","Book","1","17929","Book"
"4696","17929","Book","2","17943","Book"
"4697","17944","Book","1","17929","Book"
"4698","17929","Book","2","17944","Book"
"4699","17946","Book","1","17929","Book"
"4700","17929","Book","2","17946","Book"
"4701","18826","Book","1","17929","Book"
"4702","17929","Book","2","18826","Book"
"4703","18982","Book","1","17929","Book"
"4704","17929","Book","2","18982","Book"
"4705","19049","Book","1","17929","Book"
"4706","17929","Book","2","19049","Book"
"4707","2718","Book","1","17929","Book"
"4708","17929","Book","2","2718","Book"
"4709","17931","Book","1","17930","Book"
"4710","17930","Book","2","17931","Book"
"4711","17932","Book","1","17930","Book"
"4712","17930","Book","2","17932","Book"
"4713","17933","Book","1","17930","Book"
"4714","17930","Book","2","17933","Book"
"4715","17941","Book","1","17930","Book"
"4716","17930","Book","2","17941","Book"
"4717","17943","Book","1","17930","Book"
"4718","17930","Book","2","17943","Book"
"4719","17944","Book","1","17930","Book"
"4720","17930","Book","2","17944","Book"
"4721","17946","Book","1","17930","Book"
"4722","17930","Book","2","17946","Book"
"4723","18826","Book","1","17930","Book"
"4724","17930","Book","2","18826","Book"
"4725","18982","Book","1","17930","Book"
"4726","17930","Book","2","18982","Book"
"4727","19049","Book","1","17930","Book"
"4728","17930","Book","2","19049","Book"
"4729","2718","Book","1","17930","Book"
"4730","17930","Book","2","2718","Book"
"4731","17932","Book","1","17931","Book"
"4732","17931","Book","2","17932","Book"
"4733","17933","Book","1","17931","Book"
"4734","17931","Book","2","17933","Book"
"4735","17941","Book","1","17931","Book"
"4736","17931","Book","2","17941","Book"
"4737","17943","Book","1","17931","Book"
"4738","17931","Book","2","17943","Book"
"4739","17944","Book","1","17931","Book"
"4740","17931","Book","2","17944","Book"
"4741","17946","Book","1","17931","Book"
"4742","17931","Book","2","17946","Book"
"4743","18826","Book","1","17931","Book"
"4744","17931","Book","2","18826","Book"
"4745","18982","Book","1","17931","Book"
"4746","17931","Book","2","18982","Book"
"4747","19049","Book","1","17931","Book"
"4748","17931","Book","2","19049","Book"
"4749","2718","Book","1","17931","Book"
"4750","17931","Book","2","2718","Book"
"4751","17933","Book","1","17932","Book"
"4752","17932","Book","2","17933","Book"
"4753","17941","Book","1","17932","Book"
"4754","17932","Book","2","17941","Book"
"4755","17943","Book","1","17932","Book"
"4756","17932","Book","2","17943","Book"
"4757","17944","Book","1","17932","Book"
"4758","17932","Book","2","17944","Book"
"4759","17946","Book","1","17932","Book"
"4760","17932","Book","2","17946","Book"
"4761","18826","Book","1","17932","Book"
"4762","17932","Book","2","18826","Book"
"4763","18982","Book","1","17932","Book"
"4764","17932","Book","2","18982","Book"
"4765","19049","Book","1","17932","Book"
"4766","17932","Book","2","19049","Book"
"4767","2718","Book","1","17932","Book"
"4768","17932","Book","2","2718","Book"
"4769","17941","Book","1","17933","Book"
"4770","17933","Book","2","17941","Book"
"4771","17943","Book","1","17933","Book"
"4772","17933","Book","2","17943","Book"
"4773","17944","Book","1","17933","Book"
"4774","17933","Book","2","17944","Book"
"4775","17946","Book","1","17933","Book"
"4776","17933","Book","2","17946","Book"
"4777","18826","Book","1","17933","Book"
"4778","17933","Book","2","18826","Book"
"4779","18982","Book","1","17933","Book"
"4780","17933","Book","2","18982","Book"
"4781","19049","Book","1","17933","Book"
"4782","17933","Book","2","19049","Book"
"4783","2718","Book","1","17933","Book"
"4784","17933","Book","2","2718","Book"
"4785","17943","Book","1","17941","Book"
"4786","17941","Book","2","17943","Book"
"4787","17944","Book","1","17941","Book"
"4788","17941","Book","2","17944","Book"
"4789","17946","Book","1","17941","Book"
"4790","17941","Book","2","17946","Book"
"4791","18826","Book","1","17941","Book"
"4792","17941","Book","2","18826","Book"
"4793","18982","Book","1","17941","Book"
"4794","17941","Book","2","18982","Book"
"4795","19049","Book","1","17941","Book"
"4796","17941","Book","2","19049","Book"
"4797","2718","Book","1","17941","Book"
"4798","17941","Book","2","2718","Book"
"4799","17944","Book","1","17943","Book"
"4800","17943","Book","2","17944","Book"
"4801","17946","Book","1","17943","Book"
"4802","17943","Book","2","17946","Book"
"4803","18826","Book","1","17943","Book"
"4804","17943","Book","2","18826","Book"
"4805","18982","Book","1","17943","Book"
"4806","17943","Book","2","18982","Book"
"4807","19049","Book","1","17943","Book"
"4808","17943","Book","2","19049","Book"
"4809","2718","Book","1","17943","Book"
"4810","17943","Book","2","2718","Book"
"4811","17946","Book","1","17944","Book"
"4812","17944","Book","2","17946","Book"
"4813","18826","Book","1","17944","Book"
"4814","17944","Book","2","18826","Book"
"4815","18982","Book","1","17944","Book"
"4816","17944","Book","2","18982","Book"
"4817","19049","Book","1","17944","Book"
"4818","17944","Book","2","19049","Book"
"4819","2718","Book","1","17944","Book"
"4820","17944","Book","2","2718","Book"
"4821","18826","Book","1","17946","Book"
"4822","17946","Book","2","18826","Book"
"4823","18982","Book","1","17946","Book"
"4824","17946","Book","2","18982","Book"
"4825","19049","Book","1","17946","Book"
"4826","17946","Book","2","19049","Book"
"4827","2718","Book","1","17946","Book"
"4828","17946","Book","2","2718","Book"
"4829","18982","Book","1","18826","Book"
"4830","18826","Book","2","18982","Book"
"4831","19049","Book","1","18826","Book"
"4832","18826","Book","2","19049","Book"
"4833","2718","Book","1","18826","Book"
"4834","18826","Book","2","2718","Book"
"4835","19049","Book","1","18982","Book"
"4836","18982","Book","2","19049","Book"
"4837","2718","Book","1","18982","Book"
"4838","18982","Book","2","2718","Book"
"4839","17956","Book","1","17947","Book"
"4840","17947","Book","2","17956","Book"
"4841","17999","Book","1","17947","Book"
"4842","17947","Book","2","17999","Book"
"4843","18000","Book","1","17947","Book"
"4844","17947","Book","2","18000","Book"
"4845","18009","Book","1","17947","Book"
"4846","17947","Book","2","18009","Book"
