"id","person_id","genre_id","weight","element_type"
"4757","20204","15","1","Book"
"4758","20204","7","1","Book"
"4759","20218","7","1","Book"
"4760","3641","15","1","Book"
"4761","3641","7","1","Book"
"4762","20242","15","1","Book"
"4763","20242","7","1","Book"
"4764","20246","15","1","Book"
"4765","20246","7","1","Book"
"4766","20247","15","1","Book"
"4767","20247","7","1","Book"
"4768","20252","15","1","Book"
"4769","20252","7","1","Book"
"4770","20265","15","1","Book"
"4771","20265","7","1","Book"
"4772","20266","15","1","Book"
"4773","20266","7","1","Book"
"4774","20267","15","1","Book"
"4775","20267","7","1","Book"
"4776","20268","15","1","Book"
"4777","20268","7","1","Book"
"4778","20269","15","1","Book"
"4779","20269","7","1","Book"
"4780","17785","7","1","Book"
"4781","17785","15","1","Book"
"4782","1196","15","1","Book"
"4783","1196","7","1","Book"
"4784","20286","15","1","Book"
"4785","20286","7","1","Book"
"4786","20287","15","1","Book"
"4787","19564","15","1","Book"
"4788","19564","7","1","Book"
"4789","20294","7","1","Book"
"4790","20294","15","1","Book"
"4791","20301","15","1","Book"
"4792","20301","7","1","Book"
"4793","20309","15","1","Book"
"4794","20309","7","1","Book"
"4795","9230","15","1","Book"
"4796","9230","7","1","Book"
"4797","20310","15","1","Book"
"4798","20310","7","1","Book"
"4799","20376","14","1","Book"
"4800","20376","7","1","Book"
"4801","20377","14","1","Book"
"4802","20377","7","1","Book"
"4803","21388","15","1","Book"
"4804","21388","7","1","Book"
"4805","20045","14","1","Book"
"4806","20045","5","1","Book"
"4807","20045","7","1","Book"
"4808","21459","15","1","Book"
"4809","21459","7","1","Book"
"4810","21500","15","1","Book"
"4811","21500","7","1","Book"
"4812","21500","14","1","Book"
"4813","21993","12","1","Book"
"4814","21993","14","1","Book"
"4815","21993","2","1","Book"
"4816","13127","15","1","Book"
"4817","13127","7","1","Book"
"4818","22418","7","1","Book"
"4819","22419","12","1","Book"
"4820","22419","14","1","Book"
"4821","7139","3","1","Book"
"4822","22660","15","1","Book"
"4823","22660","7","1","Book"
"4824","22661","15","1","Book"
"4825","22661","7","1","Book"
"4826","22662","15","1","Book"
"4827","22662","7","1","Book"
"4828","22663","14","1","Book"
"4829","22663","2","1","Book"
"4830","22696","7","1","Book"
"4831","22696","15","1","Book"
"4832","22899","15","1","Book"
"4833","22899","7","1","Book"
"4834","23164","14","1","Book"
"4835","23164","7","1","Book"
"4836","23165","7","1","Book"
"4837","6741","7","1","Book"
"4838","6741","67","1","Book"
"4839","23174","7","1","Book"
"4840","23180","11","1","Book"
"4841","23180","8","1","Book"
"4842","23166","7","1","Book"
"4843","23166","67","1","Book"
"4844","23167","7","1","Book"
"4845","23167","67","1","Book"
"4846","23168","7","1","Book"
"4847","23168","67","1","Book"
"4848","23169","7","1","Book"
"4849","23169","67","1","Book"
"4850","23170","7","1","Book"
"4851","23170","67","1","Book"
"4852","23171","7","1","Book"
"4853","23171","67","1","Book"
"4854","23172","7","1","Book"
"4855","23172","67","1","Book"
"4856","23173","7","1","Book"
"4857","23173","67","1","Book"
"4858","23634","7","1","Book"
"4859","23634","67","1","Book"
"4860","24070","15","1","Book"
"4861","24070","3","1","Book"
"4862","7613","4","1","Book"
"4863","7613","6","1","Book"
"4864","25094","15","1","Book"
"4865","1709","6","1","Book"
"4866","1709","67","1","Book"
"4867","6949","3","1","Book"
"4868","6949","7","1","Book"
"4869","6949","10","1","Book"
"4870","736","5","1","Book"
"4871","736","67","1","Book"
"4872","25563","7","2","Book"
"4873","25563","3","1","Book"
"4874","23094","14","1","Book"
"4875","23094","15","1","Book"
"4876","23094","7","1","Book"
"4877","25870","15","1","Book"
"4878","25870","7","1","Book"
"4879","25870","67","1","Book"
"4880","25871","15","1","Book"
"4881","25871","7","1","Book"
"4882","25871","67","1","Book"
"4883","25872","15","1","Book"
"4884","25872","7","1","Book"
"4885","25872","3","1","Book"
"4886","7442","15","1","Book"
"4887","7442","7","1","Book"
"4888","7442","3","1","Book"
"4889","25873","15","1","Book"
"4890","25873","7","1","Book"
"4891","7254","4","1","Book"
"4892","7254","6","1","Book"
"4893","8970","10","1","Book"
"4894","25869","15","1","Book"
"4895","25869","7","1","Book"
"4896","25869","67","1","Book"
"4897","26045","6","1","Book"
"4898","26282","7","1","Book"
"4899","26495","15","1","Book"
"4900","26495","7","1","Book"
"4901","26521","8","1","Book"
"4902","26577","6","1","Book"
"4903","26595","3","1","Book"
"4904","26627","8","1","Book"
"4905","26627","88","1","Book"
"4906","26629","6","1","Book"
"4907","26629","4","1","Book"
"4908","26790","8","1","Book"
"4909","26791","12","1","Book"
"4910","26793","8","1","Book"
"4911","26793","90","1","Book"
"4912","26796","8","1","Book"
"4913","26796","90","1","Book"
"4914","26797","8","1","Book"
"4915","26804","7","1","Book"
"4916","26804","4","1","Book"
"4917","26807","8","1","Book"
"4918","26809","10","1","Book"
"4919","26809","2","1","Book"
"4920","26810","10","1","Book"
"4921","26810","2","1","Book"
"4922","51","1","1","Book"
"4923","26813","6","1","Book"
"4924","26813","8","1","Book"
"4925","26812","14","1","Book"
"4926","26792","12","1","Book"
"4927","26794","7","1","Book"
"4928","26795","8","1","Book"
"4929","26795","12","1","Book"
"4930","26798","88","1","Book"
"4931","26798","8","1","Book"
"4932","26799","12","1","Book"
"4933","26799","8","1","Book"
"4934","26800","90","1","Book"
"4935","26801","8","1","Book"
"4936","26802","90","1","Book"
"4937","26805","94","1","Book"
"4938","26805","12","1","Book"
"4939","26806","94","1","Book"
"4940","26806","12","1","Book"
"4941","26814","7","1","Book"
"4942","26814","4","1","Book"
"4943","26815","7","1","Book"
"4944","26815","4","1","Book"
"4945","26816","3","1","Book"
"4946","5163","7","1","Book"
"4947","22370","7","1","Book"
"4948","26818","10","1","Book"
"4949","4395","7","1","Book"
"4950","4395","10","1","Book"
"4951","26819","7","1","Book"
"4952","26820","7","1","Book"
"4953","26821","3","1","Book"
"4954","3864","7","1","Book"
"4955","26826","4","1","Book"
"4956","26827","10","1","Book"
"4957","26828","4","1","Book"
"4958","26829","5","1","Book"
"4959","26829","4","1","Book"
"4960","26957","7","1","Book"
"4961","26987","15","1","Book"
"4962","26987","7","1","Book"
"4963","26822","10","1","Book"
"4964","26822","7","1","Book"
"4965","26817","12","1","Book"
"4966","26808","11","1","Book"
"4967","27285","7","1","Book"
"4968","27285","15","1","Book"
"4969","8227","8","1","Book"
"4970","8227","88","1","Book"
"4971","27697","8","1","Book"
"4972","27697","90","1","Book"
"4973","27909","8","1","Book"
"4974","27909","88","1","Book"
"4975","28115","2","1","Book"
"4976","28115","4","1","Book"
"4977","28162","7","1","Book"
"4978","28171","6","1","Book"
"4979","28171","7","1","Book"
"4980","28172","7","1","Book"
"4981","28173","7","1","Book"
"4982","28174","8","1","Book"
"4983","28174","12","1","Book"
"4984","28245","8","1","Book"
"4985","28245","12","1","Book"
"4986","28289","8","1","Book"
"4987","28353","10","1","Book"
"4988","13635","15","2","Book"
"4989","13635","7","2","Book"
"4990","28367","15","1","Book"
"4991","28367","7","1","Book"
"4992","9092","15","2","Book"
"4993","9092","7","2","Book"
"4994","28369","15","1","Book"
"4995","28369","7","1","Book"
"4996","28370","15","1","Book"
"4997","28370","7","1","Book"
"4998","28409","14","1","Book"
"4999","28409","3","1","Book"
"5000","28718","88","1","Book"
"5001","28718","8","1","Book"
"5002","28931","6","1","Book"
"5003","28932","7","1","Book"
"5004","29073","7","1","Book"
"5005","29074","7","1","Book"
"5006","29029","7","3","Book"
"5007","29029","67","1","Book"
"5008","29207","15","1","Book"
"5009","29207","7","1","Book"
"5010","29207","67","1","Book"
"5011","29214","15","1","Book"
"5012","29214","7","1","Book"
"5013","10774","15","1","Book"
"5014","10774","7","1","Book"
"5015","29232","7","1","Book"
"5016","29211","15","1","Book"
"5017","29211","7","1","Book"
"5018","29211","67","1","Book"
"5019","29212","15","1","Book"
"5020","29212","7","1","Book"
"5021","29212","67","1","Book"
"5022","29205","15","1","Book"
"5023","29205","7","1","Book"
"5024","29205","67","1","Book"
"5025","29206","15","1","Book"
"5026","29206","7","1","Book"
"5027","29206","67","1","Book"
"5028","29209","15","1","Book"
"5029","29209","7","1","Book"
"5030","29209","67","1","Book"
"5031","29213","15","1","Book"
"5032","29213","7","1","Book"
"5033","29213","67","1","Book"
"5034","29208","15","1","Book"
"5035","29208","7","1","Book"
"5036","29208","67","1","Book"
"5037","29210","15","1","Book"
"5038","29210","7","1","Book"
"5039","29210","67","1","Book"
"5040","29215","15","1","Book"
"5041","29215","7","1","Book"
"5042","29077","7","1","Book"
"5043","29077","67","1","Book"
"5044","16719","15","1","Book"
"5045","16719","7","1","Book"
"5046","9207","15","1","Book"
"5047","9207","7","1","Book"
"5048","29249","7","2","Book"
"5049","29249","67","2","Book"
"5050","29320","7","1","Book"
"5051","29377","7","1","Book"
"5052","29321","7","1","Book"
"5053","29378","15","1","Book"
"5054","29378","7","1","Book"
"5055","29379","15","1","Book"
"5056","29379","7","1","Book"
"5057","25870","15","1","Book"
"5058","25870","7","1","Book"
"5059","29382","7","1","Book"
"5060","29381","15","1","Book"
"5061","29381","7","1","Book"
"5062","29615","12","1","Book"
"5063","29706","7","1","Book"
"5064","8697","4","1","Book"
"5065","8697","2","1","Book"
"5066","29765","15","1","Book"
"5067","29765","7","1","Book"
"5068","29969","7","1","Book"
"5069","30184","3","1","Book"
"5070","30184","7","1","Book"
"5071","30183","164","1","Book"
"5072","246","7","1","Book"
"5073","30221","7","1","Book"
"5074","30265","67","1","Book"
"5075","30265","7","1","Book"
"5076","30265","15","1","Book"
"5077","30263","15","1","Book"
"5078","30263","7","1","Book"
"5079","30264","15","1","Book"
"5080","30264","7","1","Book"
"5081","30535","8","1","Book"
"5082","30535","11","1","Book"
"5083","31332","7","1","Book"
"5084","16652","15","1","Book"
"5085","16652","7","1","Book"
"5086","31381","15","1","Book"
"5087","31381","7","1","Book"
"5088","31382","15","1","Book"
"5089","31382","7","1","Book"
"5090","4118","15","1","Book"
"5091","4118","7","1","Book"
"5092","31412","15","1","Book"
"5093","31412","7","1","Book"
"5094","26985","6","1","Book"
"5095","26985","5","1","Book"
"5096","31413","6","1","Book"
"5097","31413","5","1","Book"
"5098","31414","6","1","Book"
"5099","31414","14","1","Book"
"5100","31414","7","1","Book"
"5101","31415","7","1","Book"
"5102","31416","164","1","Book"
"5103","31416","5","1","Book"
"5104","31420","15","1","Book"
"5105","31420","7","1","Book"
"5106","17945","15","1","Book"
"5107","17945","7","1","Book"
"5108","31457","15","1","Book"
"5109","31457","7","1","Book"
"5110","31459","15","1","Book"
"5111","31459","7","1","Book"
"5112","7290","15","1","Book"
"5113","7290","7","1","Book"
"5114","31453","15","1","Book"
"5115","31453","7","1","Book"
"5116","31470","15","1","Book"
"5117","31470","7","1","Book"
"5118","14552","15","1","Book"
"5119","14552","7","1","Book"
"5120","31471","7","1","Book"
"5121","31471","15","1","Book"
"5122","31472","15","1","Book"
"5123","31472","7","1","Book"
"5124","31473","15","1","Book"
"5125","31473","7","1","Book"
"5126","31474","15","1","Book"
"5127","31474","7","1","Book"
"5128","31480","15","1","Book"
"5129","31480","7","1","Book"
"5130","31481","15","1","Book"
"5131","31481","14","1","Book"
"5132","31482","15","1","Book"
"5133","31482","7","1","Book"
"5134","9488","7","1","Book"
"5135","9488","15","1","Book"
"5136","31484","15","1","Book"
"5137","31484","7","1","Book"
"5138","31485","15","1","Book"
"5139","31485","7","1","Book"
"5140","31486","15","1","Book"
"5141","31486","7","1","Book"
"5142","31487","15","1","Book"
"5143","31487","7","1","Book"
"5144","31488","15","1","Book"
"5145","31488","7","1","Book"
"5146","31456","15","1","Book"
"5147","31456","7","1","Book"
"5148","31454","15","1","Book"
"5149","31454","7","1","Book"
"5150","31489","15","1","Book"
"5151","31489","7","1","Book"
"5152","25848","7","1","Book"
"5153","25848","15","1","Book"
"5154","25848","5","1","Book"
"5155","31490","15","1","Book"
"5156","31490","7","1","Book"
"5157","31455","15","1","Book"
"5158","31455","7","1","Book"
"5159","31452","15","1","Book"
"5160","31452","7","1","Book"
"5161","31460","15","1","Book"
"5162","31460","7","1","Book"
"5163","31475","15","1","Book"
"5164","31475","7","1","Book"
"5165","31476","15","1","Book"
"5166","31476","7","1","Book"
"5167","31477","15","1","Book"
"5168","31477","7","1","Book"
"5169","31478","15","1","Book"
"5170","31478","7","1","Book"
"5171","31479","15","1","Book"
"5172","31479","7","1","Book"
"5173","31502","7","1","Book"
"5174","31503","7","1","Book"
"5175","31483","15","2","Book"
"5176","31483","7","2","Book"
"5177","31504","7","1","Book"
"5178","31505","7","1","Book"
"5179","31506","7","1","Book"
"5180","20430","15","1","Book"
"5181","20430","7","1","Book"
"5182","31514","15","1","Book"
"5183","31514","7","1","Book"
"5184","31513","15","1","Book"
"5185","31513","7","1","Book"
"5186","31532","7","1","Book"
"5187","31509","7","1","Book"
"5188","31509","15","1","Book"
"5189","17216","15","1","Book"
"5190","17216","7","1","Book"
"5191","19917","15","1","Book"
"5192","19917","7","1","Book"
"5193","31711","13","1","Book"
"5194","7293","7","1","Book"
"5195","31869","7","1","Book"
"5196","31870","7","1","Book"
"5197","31876","7","1","Book"
"5198","31819","15","1","Book"
"5199","31819","7","1","Book"
"5200","31817","15","1","Book"
"5201","31817","7","1","Book"
"5202","31818","15","1","Book"
"5203","31818","7","1","Book"
"5204","31820","15","1","Book"
"5205","31820","7","1","Book"
"5206","31858","7","1","Book"
"5207","31880","7","1","Book"
"5208","31879","6","1","Book"
"5209","31879","5","1","Book"
"5210","31816","15","1","Book"
"5211","31816","7","1","Book"
"5212","4703","2","1","Book"
"5213","31815","6","1","Book"
"5214","31815","67","1","Book"
"5215","31977","7","1","Book"
"5216","31977","67","1","Book"
"5217","31978","7","1","Book"
"5218","5940","7","1","Book"
"5219","31979","7","1","Book"
"5220","2037","2","1","Book"
"5221","1802","10","1","Book"
"5222","32012","7","1","Book"
"5223","32013","88","1","Book"
"5224","32013","8","1","Book"
"5225","32011","14","1","Book"
"5226","32134","4","1","Book"
"5227","32134","14","1","Book"
"5228","32231","6","1","Book"
"5229","32610","7","1","Book"
"5230","7258","3","1","Book"
"5231","7258","15","1","Book"
"5232","28413","15","1","Book"
"5233","28413","3","1","Book"
"5234","32890","8","1","Book"
